# Position, Conc, Conc_std
-2.570000000000002949e+00,7.962182564721997924e-01,8.241830530407863150e-04
-2.580000000000003624e+00,7.962475942454403377e-01,8.242358716320940691e-04
-2.590000000000003411e+00,7.962777567507397514e-01,8.253172257652697597e-04
-2.600000000000003197e+00,7.963071635361187450e-01,8.253790932178688622e-04
-2.610000000000002984e+00,7.963373977784696800e-01,8.264759905926964299e-04
-2.620000000000003659e+00,7.963668739046915190e-01,8.265469076243009633e-04
-2.630000000000003446e+00,7.963971800815968782e-01,8.276590700290756492e-04
-2.640000000000003233e+00,7.964267258278074912e-01,8.277388988761791733e-04
-2.650000000000003020e+00,7.964571041066073054e-01,8.288659449753497336e-04
-2.660000000000003695e+00,7.964867197330166571e-01,8.289544846000827371e-04
-2.670000000000003482e+00,7.965171702704312295e-01,8.300960190447456005e-04
-2.680000000000003268e+00,7.965468560304533874e-01,8.301930874715881441e-04
-2.690000000000003055e+00,7.965773789738216371e-01,8.313487248102287459e-04
-2.700000000000003730e+00,7.966071351050169058e-01,8.314541434049673970e-04
-2.710000000000003517e+00,7.966377305858109992e-01,8.326234718077951983e-04
-2.720000000000003304e+00,7.966675573049247783e-01,8.327370213743729268e-04
-2.730000000000003091e+00,7.966982254312017231e-01,8.339195777875553451e-04
-2.740000000000003766e+00,7.967281229298730505e-01,8.340409853786640579e-04
-2.750000000000003553e+00,7.967588637832868637e-01,8.352362685350347548e-04
-2.760000000000003340e+00,7.967888322240775922e-01,8.353652256504121151e-04
-2.770000000000003126e+00,7.968196458594096754e-01,8.365727127015885542e-04
-2.780000000000003801e+00,7.968496853689562842e-01,8.367088774985087778e-04
-2.790000000000003588e+00,7.968805718141050987e-01,8.379280208157077097e-04
-2.800000000000003375e+00,7.969106824864785610e-01,8.380710190210534155e-04
-2.810000000000003162e+00,7.969416417503494277e-01,8.393012535844747955e-04
-2.820000000000002949e+00,7.969718236612003404e-01,8.394506943079564458e-04
-2.830000000000003624e+00,7.970028557399401192e-01,8.406914457080835778e-04
-2.840000000000003411e+00,7.970331089532146640e-01,8.408469289051445552e-04
-2.850000000000003197e+00,7.970642138287857836e-01,8.420976171722146858e-04
-2.860000000000003872e+00,7.970945383995662326e-01,8.422587481366067275e-04
-2.870000000000003659e+00,7.971257160507170259e-01,8.435188265771730509e-04
-2.880000000000003446e+00,7.971561120412173906e-01,8.436852768983658327e-04
-2.890000000000003233e+00,7.971873624458343244e-01,8.449542570829267525e-04
-2.900000000000003020e+00,7.972178299012804281e-01,8.451257245600029893e-04
-2.910000000000003695e+00,7.972491530018496197e-01,8.464030743274880871e-04
-2.920000000000003482e+00,7.972796919128636306e-01,8.465791388560601951e-04
-2.930000000000003268e+00,7.973110876113090884e-01,8.478642201619473063e-04
-2.940000000000003944e+00,7.973416979441039221e-01,8.480443634750865637e-04
-2.950000000000003730e+00,7.973731661319417574e-01,8.493365271512620012e-04
-2.960000000000003517e+00,7.974038478619907000e-01,8.495202758892976113e-04
-2.970000000000003304e+00,7.974353884301567108e-01,8.508189563165103947e-04
-2.980000000000003091e+00,7.974661415292145783e-01,8.510059412285620514e-04
-2.990000000000003766e+00,7.974977543641248445e-01,8.523106606413038185e-04
-3.000000000000003553e+00,7.975285787910110225e-01,8.525005830523626430e-04
-3.010000000000003340e+00,7.975602638846138737e-01,8.538108686241099084e-04
-3.020000000000004015e+00,7.975911610937307383e-01,8.540032051110278688e-04
-3.030000000000003801e+00,7.976229289057260585e-01,8.553127616746305931e-04
-3.040000000000003588e+00,7.976538852776554611e-01,8.553094534190820719e-04
-3.050000000000003375e+00,7.976856307567723459e-01,8.553970284888141005e-04
-3.060000000000003162e+00,7.977172975865414184e-01,8.539651321548603381e-04
-3.070000000000003837e+00,7.977495885971360723e-01,8.553872280218904195e-04
-3.080000000000003624e+00,7.977807341858037526e-01,8.562475399190433694e-04
-3.090000000000003411e+00,7.978126864057339951e-01,8.573010401160235504e-04
-3.100000000000004086e+00,7.978440633755818912e-01,8.571926461615392073e-04
-3.110000000000003872e+00,7.978762542948901748e-01,8.599400025622764643e-04
-3.120000000000003659e+00,7.979074608086488274e-01,8.617197087723661502e-04
-3.130000000000003446e+00,7.979395591616489369e-01,8.631610620598881376e-04
-3.140000000000003233e+00,7.979706822799746968e-01,8.632062181261083642e-04
-3.150000000000003908e+00,7.980027906016409212e-01,8.643435557410140274e-04
-3.160000000000003695e+00,7.980340892887799464e-01,8.644268888653611508e-04
-3.170000000000003482e+00,7.980663138719990002e-01,8.656917245232568494e-04
-3.180000000000004157e+00,7.980977402170174040e-01,8.658544898495594555e-04
-3.190000000000003944e+00,7.981300525545858005e-01,8.671747851832981155e-04
-3.200000000000003730e+00,7.981615686353075168e-01,8.673690521573230528e-04
-3.210000000000003517e+00,7.981939569765788001e-01,8.687106494067682377e-04
-3.220000000000003304e+00,7.982255494310313004e-01,8.689159266834923633e-04
-3.230000000000003979e+00,7.982580095812479293e-01,8.702650351341754660e-04
-3.240000000000003766e+00,7.982896737796799647e-01,8.704730838418264652e-04
-3.250000000000003553e+00,7.983222041629809418e-01,8.718242785383105735e-04
-3.260000000000004228e+00,7.983539384265777583e-01,8.720319242061389193e-04
-3.270000000000004015e+00,7.983865383331301135e-01,8.733831201211582828e-04
-3.280000000000003801e+00,7.984183419442835161e-01,8.735891877737641219e-04
-3.290000000000003588e+00,7.984510109394293842e-01,8.749395792022282049e-04
-3.300000000000003375e+00,7.984828834942404585e-01,8.751436399890591368e-04
-3.310000000000004050e+00,7.985156212344646232e-01,8.764928801817528778e-04
-3.320000000000003837e+00,7.985475624418780782e-01,8.766947701900503192e-04
-3.330000000000003624e+00,7.985803686145104274e-01,8.780426620577594116e-04
-3.340000000000004299e+00,7.986123782226254297e-01,8.782423107324850969e-04
-3.350000000000004086e+00,7.986452525169736028e-01,8.795886932604642756e-04
-3.360000000000003872e+00,7.986773302673148001e-01,8.797860329701464926e-04
-3.370000000000003659e+00,7.987102723568961782e-01,8.811307166066537251e-04
-3.380000000000003446e+00,7.987424179685276293e-01,8.813256430312340229e-04
-3.390000000000004121e+00,7.987754275129416159e-01,8.826684202100072794e-04
-3.400000000000003908e+00,7.988076406842371524e-01,8.828608261050258175e-04
-3.410000000000003695e+00,7.988407173256943938e-01,8.842014879805068462e-04
-3.420000000000004370e+00,7.988729977189164000e-01,8.843912381156581555e-04
-3.430000000000004157e+00,7.989061410746968184e-01,8.857295345415728193e-04
-3.440000000000003944e+00,7.989384883205196131e-01,8.859164306652298707e-04
-3.450000000000003730e+00,7.989716979978616074e-01,8.872520794933898931e-04
-3.460000000000003517e+00,7.990041117325386022e-01,8.874359140639676404e-04
-3.470000000000004192e+00,7.990373873488482159e-01,8.887686561267786264e-04
-3.480000000000003979e+00,7.990698672280185377e-01,8.889492658834852483e-04
-3.490000000000003766e+00,7.991032083983896639e-01,8.902788760558965437e-04
-3.500000000000004441e+00,7.991357540651288227e-01,8.904561167127777619e-04
-3.510000000000004228e+00,7.991691603888407824e-01,8.917823781918242463e-04
-3.520000000000004015e+00,7.992017714674662932e-01,8.919560947219780465e-04
-3.530000000000003801e+00,7.992352425382985848e-01,8.932787824196100667e-04
-3.540000000000003588e+00,7.992679186525751822e-01,8.934488011766250713e-04
-3.550000000000004263e+00,7.993014540607455976e-01,8.947676732656912246e-04
-3.560000000000004050e+00,7.993341948379343309e-01,8.949338136351012336e-04
-3.570000000000003837e+00,7.993677941700142453e-01,8.962486511088246137e-04
-3.580000000000004512e+00,7.994005992385593284e-01,8.964107868160334875e-04
-3.590000000000004299e+00,7.994342620798059462e-01,8.977214388528479208e-04
-3.600000000000004086e+00,7.994671310560962363e-01,8.978795024628226243e-04
-3.610000000000003872e+00,7.995008569861521419e-01,8.991858426670506577e-04
-3.620000000000003659e+00,7.995337894707954529e-01,8.993397581204527844e-04
-3.630000000000004334e+00,7.995675780613564765e-01,9.006416340493338547e-04
-3.640000000000004121e+00,7.996005736459591562e-01,9.007912918204699854e-04
-3.650000000000003908e+00,7.996344244596549355e-01,9.020885316053032892e-04
-3.660000000000004583e+00,7.996674827325925827e-01,9.022338130692181875e-04
-3.670000000000004370e+00,7.997013953277718468e-01,9.035262506267139173e-04
-3.680000000000004157e+00,7.997345158742467097e-01,9.036670407004244012e-04
-3.690000000000003944e+00,7.997684898041572676e-01,9.049545183328524655e-04
-3.700000000000003730e+00,7.998016722100729226e-01,9.050907259928499260e-04
-3.710000000000004405e+00,7.998357070393975476e-01,9.063731448091085288e-04
-3.720000000000004192e+00,7.998689509115742835e-01,9.065047788876164385e-04
-3.730000000000003979e+00,7.999030462160459098e-01,9.077821165890025482e-04
-3.740000000000004654e+00,7.999363511444063102e-01,9.079092137137219961e-04
-3.750000000000004441e+00,7.999705064674406119e-01,9.091813926008409513e-04
-3.760000000000004228e+00,8.000038719847324398e-01,9.093038560942768266e-04
-3.770000000000004015e+00,8.000380868357848119e-01,9.105706865227048731e-04
-3.780000000000003801e+00,8.000715124583238635e-01,9.106883236048581801e-04
-3.790000000000004476e+00,8.001057863475985465e-01,9.119496005873844102e-04
-3.800000000000004263e+00,8.001392716120460102e-01,9.120622533804731208e-04
-3.810000000000004050e+00,8.001736040604149336e-01,9.133178325463188561e-04
-3.820000000000004725e+00,8.002071485171778908e-01,9.134254177891016442e-04
-3.830000000000004512e+00,8.002415390577688470e-01,9.146752098421190432e-04
-3.840000000000004299e+00,8.002751422669122094e-01,9.147776871689129990e-04
-3.850000000000004086e+00,8.003095904356787305e-01,9.160216104905826101e-04
-3.860000000000003872e+00,8.003432519511742838e-01,9.161189294214702869e-04
-3.870000000000004547e+00,8.003777572726258338e-01,9.173568861098088233e-04
-3.880000000000004334e+00,8.004114766371945855e-01,9.174489852702004573e-04
-3.890000000000004121e+00,8.004460386310741082e-01,9.186808875754248933e-04
-3.900000000000004796e+00,8.004798153819252526e-01,9.187677181293831289e-04
-3.910000000000004583e+00,8.005144335639751141e-01,9.199934826951387682e-04
-3.920000000000004370e+00,8.005482672304011782e-01,9.200749816134043847e-04
-3.930000000000004157e+00,8.005829411124517625e-01,9.212945057133727815e-04
-3.940000000000003944e+00,8.006168312249531960e-01,9.213705949832469390e-04
-3.950000000000004619e+00,8.006515603187051022e-01,9.225837829879093583e-04
-3.960000000000004405e+00,8.006855064089558605e-01,9.226544142254800539e-04
-3.970000000000004192e+00,8.007202902229388908e-01,9.238612119623341827e-04
-3.980000000000004867e+00,8.007542918092422912e-01,9.239263747481248285e-04
-3.990000000000004654e+00,8.007891298473891473e-01,9.251267481843089601e-04
-4.000000000000004441e+00,8.008231864372141739e-01,9.251864282648050632e-04
-4.010000000000004228e+00,8.008580782090897188e-01,9.263803293489534683e-04
-4.020000000000004015e+00,8.008921893253154733e-01,9.264345036055838438e-04
-4.030000000000004690e+00,8.009271343520050213e-01,9.276218814015157934e-04
-4.040000000000004476e+00,8.009612995367576538e-01,9.276705414196848151e-04
-4.050000000000004263e+00,8.009962973402058317e-01,9.288513614395620512e-04
-4.060000000000004938e+00,8.010305161333208801e-01,9.288945192265653759e-04
-4.070000000000004725e+00,8.010655662293854062e-01,9.300687712973191310e-04
-4.080000000000004512e+00,8.010998381592712159e-01,9.301064582675068297e-04
-4.090000000000004299e+00,8.011349400617492345e-01,9.312741496299799032e-04
-4.100000000000004086e+00,8.011692646504454673e-01,9.313064062480447703e-04
-4.110000000000004761e+00,8.012044178742259160e-01,9.324675515350659650e-04
-4.120000000000004547e+00,8.012387946408411343e-01,9.324944249408359575e-04
-4.130000000000004334e+00,8.012739986960373262e-01,9.336490385358043676e-04
-4.140000000000005009e+00,8.013084271443606799e-01,9.336705566289315835e-04
-4.150000000000004796e+00,8.013436815274502800e-01,9.348186213482766703e-04
-4.160000000000004583e+00,8.013781611436603391e-01,9.348347538777334069e-04
-4.170000000000004370e+00,8.014134653432016808e-01,9.359762000084382357e-04
-4.180000000000004157e+00,8.014479956134784588e-01,9.359868560325262021e-04
-4.190000000000004832e+00,8.014833491135509025e-01,9.371215721617545680e-04
-4.200000000000004619e+00,8.015179295279705185e-01,9.371266329223846810e-04
-4.210000000000004405e+00,8.015533318132275209e-01,9.382545187655025798e-04
-4.220000000000005080e+00,8.015879618795620498e-01,9.382539183250431826e-04
-4.230000000000004867e+00,8.016234124600444266e-01,9.393749537180226148e-04
-4.240000000000004654e+00,8.016580917193365519e-01,9.393687290673596478e-04
-4.250000000000004441e+00,8.016935901259224506e-01,9.404829550233711208e-04
-4.260000000000004228e+00,8.017283181258882951e-01,9.404711798089640659e-04
-4.270000000000004903e+00,8.017638638829949205e-01,9.415786256926022115e-04
-4.280000000000004690e+00,8.017986401509461514e-01,9.415613303380538333e-04
-4.290000000000004476e+00,8.018342327627546728e-01,9.426619778898250165e-04
-4.300000000000005151e+00,8.018690568004837038e-01,9.426391355097818881e-04
-4.310000000000004938e+00,8.019046957565135747e-01,9.437329388820742690e-04
-4.320000000000004725e+00,8.019395670565815371e-01,9.437045031343992314e-04
-4.330000000000004512e+00,8.019752518460371293e-01,9.447914146941615524e-04
-4.340000000000004299e+00,8.020101698997322837e-01,9.447573353519009330e-04
-4.350000000000004974e+00,8.020459000096071822e-01,9.458373080603263167e-04
-4.360000000000004761e+00,8.020808643078122246e-01,9.457975491475438014e-04
-4.370000000000004547e+00,8.021166392342022888e-01,9.468705689239505317e-04
-4.380000000000005222e+00,8.021516492828053568e-01,9.468251423740024417e-04
-4.390000000000005009e+00,8.021874685389766002e-01,9.478912274816095806e-04
-4.400000000000004796e+00,8.022225238586074836e-01,9.478401682719621519e-04
-4.410000000000004583e+00,8.022583869622156305e-01,9.488993315954008870e-04
-4.420000000000004370e+00,8.022934870740832114e-01,9.488426609666963940e-04
-4.430000000000005045e+00,8.023293935386432985e-01,9.498949053575951639e-04
-4.440000000000004832e+00,8.023645379596344718e-01,9.498326427802438084e-04
-4.450000000000004619e+00,8.024004872961089108e-01,9.508779852715097073e-04
-4.460000000000005294e+00,8.024356755403662111e-01,9.508101701222229077e-04
-4.470000000000005080e+00,8.024716672654457206e-01,9.518486454351569653e-04
-4.480000000000004867e+00,8.025068988511769863e-01,9.517753167057804980e-04
-4.490000000000004654e+00,8.025429324838644352e-01,9.528069310292397584e-04
-4.500000000000004441e+00,8.025782069311551137e-01,9.527280807515801355e-04
-4.510000000000005116e+00,8.026142819854144017e-01,9.537528042002545517e-04
-4.520000000000004903e+00,8.026495988152169136e-01,9.536684109531260931e-04
-4.530000000000004690e+00,8.026857147996246944e-01,9.546862333762964241e-04
-4.540000000000005365e+00,8.027210735242633621e-01,9.545963072158659664e-04
-4.550000000000005151e+00,8.027572299469369899e-01,9.556072515614032464e-04
-4.560000000000004938e+00,8.027926300751058175e-01,9.555118249462204181e-04
-4.570000000000004725e+00,8.028288264558129939e-01,9.565159281238388642e-04
-4.580000000000004512e+00,8.028642675097231729e-01,9.564150512225359346e-04
-4.590000000000005187e+00,8.029005033788049195e-01,9.574123584140629018e-04
-4.600000000000004974e+00,8.029359848883054207e-01,9.573060874786214593e-04
-4.610000000000004761e+00,8.029722597768949033e-01,9.582966351527376705e-04
-4.620000000000005436e+00,8.030077812737999032e-01,9.581850098390464225e-04
-4.630000000000005222e+00,8.030440947149716235e-01,9.591688239682093524e-04
-4.640000000000005009e+00,8.030796557366496335e-01,9.590518846906666891e-04
-4.650000000000004796e+00,8.031160072632549385e-01,9.600290058843632479e-04
-4.660000000000004583e+00,8.031516073417777068e-01,9.599068102845850423e-04
-4.670000000000005258e+00,8.031879964843302577e-01,9.608772922522504584e-04
-4.680000000000005045e+00,8.032236351475726677e-01,9.607498985651259519e-04
-4.690000000000004832e+00,8.032600614444080911e-01,9.617137919006401138e-04
-4.700000000000005507e+00,8.032957382342635899e-01,9.615812560343823699e-04
-4.710000000000005294e+00,8.033322012353328878e-01,9.625386080373400741e-04
